DEPENDENCIA,CONTA,CLASSE,N║ BMP,NOMECLATURA/COMPONENTE,N║ SERIE,N║ PN,N║ SISPAT,FCG,EIQUETA MET┴LICA,QTD,VL. ATUALIZ.,VL. DEPREC. ACUM.,VL. LIQUIDO,SITUACAO
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,20029,857586,"Mesa Cicopal Mod 167475, Sem Gaveteiros.",,,20029012,20029,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37352,857778,Poltrona Tipo Diretor Marca Martinucci.,,,37352001,37352,,1,25,"14,25","10,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37352,857779,Poltrona Tipo Diretor Marca Martinucci.,,,37352002,37352,,1,25,"14,25","10,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37352,857780,Poltrona Tipo Diretor Marca Martinucci.,,,37352003,37352,,1,25,"14,25","10,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37362,857781,"Poltrona Tipo Atendimento Fixa, No PadrŃo SalmŃo 009, Fab. Martinucci, Mod. 2373 P.",,,37362001,37362,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37362,857782,"Poltrona Tipo Atendimento Fixa, No PadrŃo SalmŃo 009, Fab. Martinucci, Mod. 2373 P.",,,37362002,37362,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37362,857783,"Poltrona Tipo Atendimento Fixa, No PadrŃo SalmŃo 009, Fab. Martinucci, Mod. 2373 P.",,,37362003,37362,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37362,857784,"Poltrona Tipo Atendimento Fixa, No PadrŃo SalmŃo 009, Fab. Martinucci, Mod. 2373 P.",,,37362004,37362,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37362,857785,"Poltrona Tipo Atendimento Fixa, No PadrŃo SalmŃo 009, Fab. Martinucci, Mod. 2373 P.",,,37362005,37362,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37362,857786,"Poltrona Tipo Atendimento Fixa, No PadrŃo SalmŃo 009, Fab. Martinucci, Mod. 2373 P.",,,37362006,37362,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37370,857787,"Cadeira Tipo Digitador, Marca Martinucci.",,,37370001,37370,,1,13,"7,5","5,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37370,857788,"Cadeira Tipo Digitador, Marca Martinucci.",,,37370002,37370,,1,13,"7,5","5,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37370,857789,"Cadeira Tipo Digitador, Marca Martinucci.",,,37370003,37370,,1,13,"7,5","5,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37370,857790,"Cadeira Tipo Digitador, Marca Martinucci.",,,37370004,37370,,1,13,"7,5","5,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857819,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266058,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857820,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266059,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857821,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266060,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857822,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266061,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857823,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266062,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857824,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266063,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857825,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266064,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857826,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266065,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857827,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266066,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857828,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266067,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,857829,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266068,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37393,858049,"Poltrona Tipo Presidente 2337 Bfg, Marca Martinucci",,,37393001,37393,,1,59,"33,74","25,26",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37394,858053,"Poltrona Tipo Atendimento, Martinucci.",,,37394001,37394,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37394,858054,"Poltrona Tipo Atendimento, Martinucci.",,,37394002,37394,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37410,858059,Cadeira Tippo Reuniao Marca Martinucci.,,,37410001,37410,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37410,858060,Cadeira Tippo Reuniao Marca Martinucci.,,,37410002,37410,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37410,858061,Cadeira Tippo Reuniao Marca Martinucci.,,,37410003,37410,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37410,858062,Cadeira Tippo Reuniao Marca Martinucci.,,,37410004,37410,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858072,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266069,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858074,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266071,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858075,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266072,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858076,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266073,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858077,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266074,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858078,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266075,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858079,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266076,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858080,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266077,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858081,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266078,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858082,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266079,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858083,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266080,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858084,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266081,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858085,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266082,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858086,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266083,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858087,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266084,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858088,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266085,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858089,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266086,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858090,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266087,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858091,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266088,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858092,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266089,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858093,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266090,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858094,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266091,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858095,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266092,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858096,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266093,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858097,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266094,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858098,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266095,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858099,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266096,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858100,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266097,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858101,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266098,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858275,Cadeira Automatica Fixa Marca Martinucci,,,32439001,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858276,Cadeira Automatica Fixa Marca Martinucci,,,32439002,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858277,Cadeira Automatica Fixa Marca Martinucci,,,32439003,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858278,Cadeira Automatica Fixa Marca Martinucci,,,32439004,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858279,Cadeira Automatica Fixa Marca Martinucci,,,32439005,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858280,Cadeira Automatica Fixa Marca Martinucci,,,32439006,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858281,Cadeira Automatica Fixa Marca Martinucci,,,32439007,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858282,Cadeira Automatica Fixa Marca Martinucci,,,32439008,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858283,Cadeira Automatica Fixa Marca Martinucci,,,32439009,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858284,Cadeira Automatica Fixa Marca Martinucci,,,32439010,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858285,Cadeira Automatica Fixa Marca Martinucci,,,32439011,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37709,858336,"Escrivaninha Com 2 Gavetas, Madeira Larg. 1,25m.",,,37709001,37709,,1,43,"24,74","18,26",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37709,858337,"Escrivaninha Com 2 Gavetas, Madeira Larg. 1,25m.",,,37709002,37709,,1,43,"24,74","18,26",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37709,858338,"Escrivaninha Com 2 Gavetas, Madeira Larg. 1,25m.",,,37709003,37709,,1,43,"24,74","18,26",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,37709,858339,"Escrivaninha Com 2 Gavetas, Madeira Larg. 1,25m.",,,37709004,37709,,1,43,"24,74","18,26",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858343,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266099,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858344,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266100,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858345,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266101,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34255,858346,"Cadeira Tipo Digitador Ergonomica, Mod. 2326.",,,34266102,34255,,1,18,"10,5","7,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,27431,858475,Conexao Trangular 90║ Marca Advance 1001 Para Mesa De 74mm,,,27431010,27431,,1,146,"82,5","63,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,27853,858495,Poltrona Presidente Regulagem De Altura De Gas Marca Martinucci,,,27853002,27853,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,27853,858496,Poltrona Presidente Regulagem De Altura De Gas Marca Martinucci,,,27853003,27853,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,27853,858497,Poltrona Presidente Regulagem De Altura De Gas Marca Martinucci,,,27853004,27853,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,27853,858498,Poltrona Presidente Regulagem De Altura De Gas Marca Martinucci,,,27853005,27853,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,30215,858523,"Cadeira Giratˇria Com Brašos E PÚs Cromados , Marca Giroflex , Mod. 1676 .",,,30215001,30215,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,30215,858524,"Cadeira Giratˇria Com Brašos E PÚs Cromados , Marca Giroflex , Mod. 1676 .",,,30215002,30215,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,30215,858525,"Cadeira Giratˇria Com Brašos E PÚs Cromados , Marca Giroflex , Mod. 1676 .",,,30215003,30215,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858536,Cadeira Automatica Fixa Marca Martinucci,,,32439022,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858537,Cadeira Automatica Fixa Marca Martinucci,,,32439023,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858538,Cadeira Automatica Fixa Marca Martinucci,,,32439024,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858539,Cadeira Automatica Fixa Marca Martinucci,,,32439025,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858540,Cadeira Automatica Fixa Marca Martinucci,,,32439026,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858541,Cadeira Automatica Fixa Marca Martinucci,,,32439027,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858542,Cadeira Automatica Fixa Marca Martinucci,,,32439028,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858543,Cadeira Automatica Fixa Marca Martinucci,,,32439029,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32439,858544,Cadeira Automatica Fixa Marca Martinucci,,,32439030,32439,,1,40,"22,5","17,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34251,858570,Poltrona Tipo Atendimento Fixa Mod 2373 Marca Martinucci,,,34251001,34251,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34251,858571,Poltrona Tipo Atendimento Fixa Mod 2373 Marca Martinucci,,,34251002,34251,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34251,858572,Poltrona Tipo Atendimento Fixa Mod 2373 Marca Martinucci,,,34251003,34251,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34251,858573,Poltrona Tipo Atendimento Fixa Mod 2373 Marca Martinucci,,,34251004,34251,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34251,858574,Poltrona Tipo Atendimento Fixa Mod 2373 Marca Martinucci,,,34251005,34251,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858575,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253001,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858576,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253002,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858577,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253003,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858578,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253004,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858579,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253005,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858580,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253006,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858581,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253007,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34253,858582,Cadeira Tipo ReuniŃo Fixa Mod 2329 Marca Securit,,,34253008,34253,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,38103,858612,Poltrona De Madeira Estofada Giroflex,,,38103001,38103,,1,25,"14,25","10,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,38103,858613,Poltrona De Madeira Estofada Giroflex,,,38103002,38103,,1,25,"14,25","10,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,38103,858614,Poltrona De Madeira Estofada Giroflex,,,38103003,38103,,1,25,"14,25","10,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,38103,858615,Poltrona De Madeira Estofada Giroflex,,,38103004,38103,,1,25,"14,25","10,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,32441,858622,"Cadeira Tipo Diretor, Marca Martinucci.",,,32441010,32441,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34254,858647,Mesa Para Estudo Mod Me 80,,,34254001,34254,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34254,858648,Mesa Para Estudo Mod Me 80,,,34254002,34254,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34254,858649,Mesa Para Estudo Mod Me 80,,,34254003,34254,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34254,858650,Mesa Para Estudo Mod Me 80,,,34254004,34254,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34254,858651,Mesa Para Estudo Mod Me 80,,,34254005,34254,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34254,858652,Mesa Para Estudo Mod Me 80,,,34254006,34254,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,34254,858653,Mesa Para Estudo Mod Me 80,,,34254007,34254,,1,20,"11,25","8,75",A
